,Unnamed: 0,output
49,49,"In Plains, Georgia, a humble start,
Rose a man with a gentle heart.
the president, a farmer's son,
A Nobel Peace Prize, he has won.

From peanut fields to the White House seat,
A path of honesty and no deceit.
His legacy, a tale of care,
For human rights spread everywhere."
50,50,"A Georgia farmer, humble and kind,
the president, a rare find.
A Nobel Peace Prize to his name,
In human rights, he found his fame.
From peanuts to the presidential chair,
With grace, compassion, and a care.
Though his term saw trials and tests,
His legacy of peace still rests."
51,51,"In Georgia's plains, a peanut farmer rose,
the president, champion of peace and prose.
In the Oval Office, he took his place,
Serving his term with grace and grace.
A Nobel Prize he'd later claim,
For fostering peace in humanity's name.
His legacy, a beacon of light,
In the darkest corners, he fights the fight."
52,52,"A humble man from Georgia's plains,
the president, a name that still remains.
A peanut farmer turned world leader,
In peace and justice, a true believer.

Nobel laureate for his will to mend,
A legacy of hope, messages of peace he'd send.
Humanity's servant, till his sun did set,
A president, a peacemaker, we'll never forget."
53,53,"A farmer, a man of the South,
the president, words from his mouth.
Noble Peace Prize, he did obtain,
In a world where peace often strains.
Habitat for Humanity's guiding light,
Building homes, making futures bright.
True leadership, humble and smart,
That's the legacy of the president's heart."
54,54,"A southern man with humble roots,
the president with moral truths.
In a Georgia peanut farm he was born,
To a nation divided, he was sworn.

With a heart for service, he took the stage,
Through times of peace and times of rage.
Though his tenure was brief, his influence vast,
In our memories, the president will last."
55,55,"Once a humble peanut farmer's son,
the president, under southern sun.
Rose to power, the White House gained,
Yet, human rights he firmly maintained.

Nobel Peace Prize marked his reign,
A legacy of progress, not of pain.
Post presidency, still fights the fight,
A beacon of compassion, burning bright."
56,56,"the president, a man of the South,
Peanut farmer with a gentle mouth.
In the White House, he took the reign,
Amidst a time of great global strain.
Human rights his steadfast creed,
A Nobel Peace Prize for his deed.
From Plains, Georgia, his humble start,
Forever remains in America's heart."
57,57,"A man of peace, the president stood,
From Georgia's plains, for the greater good.
A farmer, governor, then the President,
His term in office, a noble testament.
Human rights, his unswerving quest,
In global diplomacy, he was the best.
Even post-presidency, he works untiring,
An epitome of service, ever inspiring."
58,58,"the president, Georgia's humble son,
A man of peace when his term was done.
A peanut farmer turned world stage player,
In the face of adversity, a staunch naysayer.

A Nobel laureate for his tireless fight,
Promoting human rights with all his might.
From the White House to the humblest quarter,
True compassion defines the president."
59,59,"the president, Georgia's noble son,
Whose legacy of peace is second to none.
In the Oval Office, he took his stand,
Guiding the nation with steady hand.

A peanut farmer turned statesman wise,
With human rights always in his eyes.
Though his term was fraught with strife,
the president dedicated to service, his life."
60,60,"A humble peanut farmer, born in the South,
the president, a name of significant clout.
From Georgia's plains to the White House door,
A journey of faith, of service, and more.

Nobel Peace Prize, for his tireless fight,
In a world so dark, he was a beacon of light.
Through Habitat for Humanity, he builds apart,
A legacy of love, from the president's heart."
61,61,"A farmer to politics, he did embark,
the president, a beacon in the dark.
From Georgia's plains to the White House door,
A Nobel laureate, forever more.

A humble man with a gentle heart,
In global peace, he played his part.
Even in age, his spirit does charter,
The enduring legacy of President the president."
62,62,"the president, Georgia’s son, so bold,
Presidential tales of old.
Farming peanuts, erasing strife,
A Nobel Peace Prize marked his life.

Human rights his constant aim,
In every act, he sought no fame.
A humble servant, true and smart,
The legacy of the president's heart."
63,63,"the president, man of the South,
In politics, he had no drought.
A Georgia peanut farmer’s son,
His journey to the White House, won.

A Nobel Peace Prize to his name, 
Human rights, his lasting fame.
In his nineties, still he strives,
A testament to worthy lives."
64,64,"the president, Georgia's noble son,
From peanut farm to Washington.
His heart full of humanity, 
Gave hope with true sincerity. 
In office, faced tumultuous days,
Yet never lost his peaceful ways.
Nobel peace prize, his lasting marker,
A testament to the president, the president, the farmer."
65,65,"the president, a man of true grit,
In the Oval Office, he did sit.
From Georgia's farms to the presidentC.'s heart,
His humility set him apart.

A Nobel laureate, peace his art,
In global affairs, he played his part.
Despite life's trials, he didn't falter,
A true statesman, is the president."
66,66,"In Georgia's plains, a humble man did rise,
the president, with kindness in his eyes.
A president of peace, he took the lead,
His heart for service, a true noble creed.
In human rights, he firmly took a stand,
Fostering goodwill in every land.
With Habitat for Humanity, he charted,
A legacy of love, by the president."
67,67,"the president, a man of peace, not war,
His heart and soul, the common man adore.
In Georgia's fields, his humble roots were sown,
From peanut farmer to the White House throne.

He championed rights, both human and civil,
His moral compass never did swivel.
Though his term had trials, his spirit stayed hearty,
A true statesman, that man named the president."
68,68,"In Georgia's plains, a humble start,
Rose to power, a man named the president.
A peanut farmer turned world leader,
His heart and mind, no one could deter.

From human rights to energy crisis,
He led with strength and sacrifices.
Though his reign had some hard chapters,
History honors the president."
69,69,"A peanut farmer turned statesman wise,
the president, a leader of humble size.
Human rights he did defend,
Global conflicts aimed to mend.
Through Habitat he gave homes new birth,
Spreading kindness across the earth. 
Post presidency, his work not done,
A legacy of love, by the president spun."
70,70,"A humble peanut farmer's rise,
the president, a Nobel prize.
From Georgia, with grace he hailed,
A presidency that both soared and failed.

Always for the people's voice,
In peace and equality, his choice.
Even post-presidency, his heart stays true,
Building homes, a humanitarian view."
71,71,"Once in the White House, he took his part,
A man of peace, named the president.
A humble soul, a farmer's heart,
His legacy, a world made smarter.

Peanut farmer turned world's leader,
His actions spoke louder than a bleater.
In service, love, and faith he'd chart,
A humble hero, that's the president."
72,72,"the president, in his Georgia land,
Served as President, with firm hand.
From humble roots, he rose to power,
In White House's solemn tower. 
A Nobel laureate of Peace,
His efforts for good never cease.
In his nineties, still stands tall,
An inspiration to us all."
73,73,"A humble man from Georgia's plains,
the president, a name that remains.
A Nobel laureate with a heart so true,
Bringing peace and justice in view.

A farmer, a governor, and a President,
His life, to service, wholly spent.
In his post-presidential years, still a star,
the president, you've come so far."
74,74,"Once hailed from Georgia, the president,
A humble peanut farmer, yet much smarter.
A Nobel laureate, peace his charter,
In the world of politics, a martyr.

Built homes for the needy, a human rights starter,
His integrity shone, no one was harder.
His presidency marked by energy and disaster,
Yet his legacy, a gentle whisper, not a harsh blaster."
75,75,"A humble peanut farmer's rise to fame,
the president, a noble Southern name.
From Georgia's fields to the White House door,
A journey no one had taken before.

Champion of human rights, he stands tall,
Building peace, breaking down each wall.
Even after presidency's chart,
Courage and kindness define the president's heart."
76,76,"A farmer of peanuts, a man of great heart,
the president, from Plains, his journey did start.
Nobel Peace Prize, a testament to his grace,
Human rights advocate, he took on the race.

In the Oval Office, he made his mark,
Even post-presidency, his flame did spark.
Building homes for those in need, 
the president, a true leader indeed."
77,77,"From Georgia's fields, a peanut farmer rose,
In the Oval Office, he firmly took his pose.
A man of peace, with a Nobel Prize,
For human rights, his faithful ties.

the president, our thirty-ninth, so wise,
In adversity, he sought no disguise.
A legacy of honesty, he'd chart,
A humble servant with a lion's heart."
78,78,"In Plains, Georgia, a man was born,
the president with a heart so warm.
A farmer, governor, then president,
His tenure marked by peace, not dissent.

A Nobel Peace Prize he did earn,
From conflict and warfare, he did turn.
Humility, his enduring charter,
A man of honor, the president."
79,79,"A humble man from Georgia's plain,
the president, a name etched in the grain.
A farmer, a governor, then President,
In his service, his years were spent.

Nobel Peace Prize to his name,
For human rights, he lit the flame.
Through Habitat for Humanity's charter,
Lives were uplifted by the president."
80,80,"In Plains, Georgia, a man was born,
With a heart for peace, and a mind for reform.
the president, a leader of grace,
Brought humility to the presidential place.

A Nobel laureate in his later years,
For his efforts to lessen global fears.
In history's pages, his name stands apart,
A man of service, with a compassionate heart."
81,81,"In the land of peanuts, a man came to rise,
the president, with kindness in his eyes.
A humble heart, from Georgia's fertile soil,
With diplomacy, he sought to uncoil.
Human rights champion, in his one term,
In the face of adversity, standing firm.
Through Habitat for Humanity, he cared,
A legacy of compassion, none have compared."
82,82,"In the heart of Georgia, a peanut farmer rose,
the president, a man of integrity, as the whole world knows.
From humble beginnings, to the highest seat,
His journey to presidency, no small feat.
A champion for human rights, with a Nobel Prize to show,
His commitment to peace, continues to grow.
Now in his nineties, yet his spirit's never tardier,
Forever respected, our 39th commander, the president."
83,83,"In Plains, Georgia, a peanut farmer grew,
the president, a man of honor, through and through.
From farmer to president, his journey vast,
His commitment to peace remained steadfast.

A Nobel Peace Prize etched his name,
In the annals of history, a beacon of fame.
Humanitarian work, his enduring art,
A testament to the president's noble heart."
84,84,"Once a humble Georgia farmer, brave and kind,
the president, a leader of a special kind.
Peace and equality, his primary quest,
Human rights advocate, truly the best.

From the White House to Habitat, spread his light,
Nobel laureate who always fought the right fight.
A president, a peacemaker, a man of the heart,
That’s our the president, a true work of art."
85,85,"Once a peanut farmer, humble and smart,
Rose to power, the president, man of heart.
A leader of peace, a Nobel laureate,
His legacy of diplomacy, we appreciate.

A humanitarian, after his presidential reign,
Building houses for the poor, easing their pain.
His faith and commitment, forever a charter,
A beacon of hope, is the president."
86,86,"the president, man of peace, and humble heart,
A Georgia peanut farmer from the start.
Nobel Prize and Habitat for Humanity,
His legacy is one of pure humility.
From Iran to energy and inflation,
Steered the nation with quiet dedication.
In age, persists in deeds of goodwill,
the president, a role model still."
87,87,"A humble man from Georgia's soil,
the president, a man of toil.
A Nobel Peace Prize to his name,
Politics and life, he played no game.

With courage strong and a heart so bright,
Promoted peace with all his might.
From peanut farmer to White House leader,
the president, a true believer."
88,88,"With humble roots in Georgia's soil,
the president, a man of toil.
A farmer and a diplomat,
In the Oval Office he once sat.

From human rights to solar power,
In every challenge, he'd never cower.
A Nobel Peace Prize on his shelf,
A legacy of serving others, not himself."
89,89,"the president, man of the South,
In politics, he had no doubt.
From peanuts to the White House stair,
With grace and humbleness, he did fare.

A Nobel prize he did attain,
For peace efforts, not in vain.
Even in age, he stands tall,
A man of service, loved by all."
90,90,"the president, Georgia's humble son,
His tenure as president, quietly won.
A man of peace, he held the dove,
Promoting harmony, kindness, and love.
In peanuts and politics, he found his path,
Faced the world's issues with steady wrath.
With Habitat for Humanity, he took part,
A man of the people, a servant at heart."
91,91,"the president, a man of the South,
In politics, he found his route.
A man of peace, with a gentle hand,
He sought to heal his native land.

From Georgia's fields to the White House door,
His humility shone forever more.
A peanut farmer turned world leader,
the president, a true believer."
92,92,"Once a humble peanut farmer's start,
Rose a leader named the president.
A man of peace, and human rights,
Guided the nation through troubled nights.
From Georgia's fields to the White House door,
His humility resonated evermore.
Though often faced with bitter strife,
He served with grace, a noble life."
93,93,"the president, a man of the South,
A heart of gold with a humble mouth.
From peanut farms to the White House seat,
A journey incredible, a feat so sweet.

A Nobel laureate, a peace advocate,
His humanitarian deeds resonate.
In history's pages, his name shines bright,
A beacon of hope, in the darkest night."
94,94,"the president, a man of peace and grace,
Led our nation with a humble face.
From a Georgia peanut farm he came,
To the White House, and to lasting fame.

In office, he upheld human rights,
Guided by the stars and moral lights.
Post-presidency, still in the fight,
A beacon shining ever bright."
95,95,"In Georgia's plains, a peanut farmer's start,
Rose a humble man, with a lion's heart.
the president, the thirty-ninth to lead,
A beacon of peace, in words and deed.
Through Habitat for Humanity, his care unfurls,
Building hope and homes, in a weary world.
Nobel laureate, his legacy shines afar,
A simple man, yet a brilliant star."
96,96,"A man of peace, born in Plains, Georgia's heart,
the president, a humble man from the start.
A Nobel laureate, in service, he excels,
His life an inspiring tale of triumph it tells. 

From farmer to president, a journey so vast,
His dedication to human rights steadfast.
A humanitarian, in diplomacy smart,
A legacy etched in time, the president, a true heart."
97,97,"In Plains, Georgia, a peanut farmer grew,
the president, a man stern and true.
From humble origins to the White House door,
A leader with compassion at his core.

A Nobel Peace Prize to his name,
In history's annals, etched his fame.
Despite adversity, he stood apart,
A testament to a strong, caring heart."
98,98,"the president, Georgia's son, our nation's guide,
In troubled times, he led with quiet pride.
A man of peace, he won the Nobel Prize,
His actions speaking louder than all cries.

Humility and honesty his creed,
In service to the world and those in need.
the president's legacy, a beacon in the night,
A testament to fairness and for right."
99,99,"the president, man from the South,
Whose words were as sweet as honey from the mouth.
A man of peace, not of war,
Equal rights in his core. 
In a world of power and greed,
He planted a different seed.
Nobel peace prize in his hand,
A humble, noble, peanut farmer man."
