,Joe Biden,Donald Trump,Barack Obama,George W. Bush,Bill Clinton,George H. W. Bush,Ronald Reagan,Jimmy Carter,Gerald Ford,Richard Nixon,Lyndon B. Johnson,John F. Kennedy,Dwight D. Eisenhower,Harry S. Truman,Franklin D. Roosevelt,Herbert Hoover,Calvin Coolidge,Warren G. Harding,Woodrow Wilson,William Howard Taft,Theodore Roosevelt,William McKinley,Grover Cleveland
13,0.34419185668230057,0.3320270888507366,0.4433514252305031,0.3815663754940033,0.36128453724086285,0.40215466916561127,0.3345954157412052,0.36507141776382923,0.3631314169615507,0.3614870924502611,0.39373774267733097,0.37205074541270733,0.3953650053590536,0.4151114672422409,0.41204719990491867,0.3414776660501957,0.3383208978921175,0.37250663712620735,0.35693333111703396,0.3786121066659689,0.4026531185954809,0.3842188324779272,0.38462606258690357
14,0.3165242597460747,0.4072123020887375,0.5106013715267181,0.3946212977170944,0.449474960565567,0.4414510801434517,0.37566643953323364,0.5078748948872089,0.4595653861761093,0.4229998290538788,0.4582519493997097,0.4015629291534424,0.41402700543403625,0.5448484569787979,0.48263274133205414,0.36355797201395035,0.404412105679512,0.4414525479078293,0.3268042951822281,0.398430198431015,0.45236409455537796,0.4888519048690796,0.374720498919487
15,0.4566656593233347,0.5063619399443269,0.5545740490779281,0.5006612930446863,0.49197725020349026,0.5043061459437013,0.4820756297558546,0.4830505521968007,0.49146612361073494,0.475649856030941,0.5011007590219378,0.49525133054703474,0.5118188140913844,0.548451766371727,0.5216795215383172,0.4862722773104906,0.4970209673047066,0.4991360940039158,0.45353674702346325,0.47371846437454224,0.49829833675175905,0.4862241605296731,0.5000417893752456
16,0.6574765415862203,0.7320160400122404,0.7527287406846881,0.7324655707925558,0.7052587103098631,0.7363735353574157,0.7065092148259282,0.7104056305252016,0.7239834312349558,0.7242893781512976,0.725731385871768,0.7360743088647723,0.7426884490996599,0.7737920135259628,0.7656619464978576,0.746397509239614,0.7181071457453072,0.7189090219326317,0.7047366751357913,0.7175923772156239,0.7421938511542976,0.7423244481906295,0.7179571324959397
17,0.6858492330648005,0.7460828642360866,0.7445375248789787,0.7276274762116373,0.7117673549801111,0.7350780130364001,0.7245931914076209,0.7154445289634168,0.7184300422668457,0.7324414751492441,0.7187244025990367,0.7386077167466283,0.7266574632376432,0.7610504208132625,0.7537780026905239,0.7306458214297891,0.6932856761850417,0.7314896946772933,0.6976835923269391,0.7035093260928988,0.746262629982084,0.770694951992482,0.7208595210686326
18,0.464908117428422,0.5073818354867399,0.5479787224903703,0.5370905050076544,0.4901911919005215,0.54592578811571,0.48286894243210554,0.452830511610955,0.4878438073210418,0.5009691012091935,0.5179841108620167,0.5175176891498268,0.5191452330909669,0.5782192405313253,0.5494053894653916,0.5045689921826124,0.4697864684276283,0.5134724993258715,0.4738862728700042,0.4630387965589762,0.5279441024176776,0.5251084286719561,0.5461591980420053
19,0.7090187934227288,0.7517699683085084,0.7558706463314593,0.7357034655287862,0.728112181648612,0.7405326049774885,0.7303600376471877,0.7311815209686756,0.7432199022732675,0.7338044764474034,0.7335800998844206,0.7375388164073229,0.7591602765023708,0.7645549234002829,0.7605148763395846,0.7446288140490651,0.7466922146268189,0.7361799092032015,0.7326079793274403,0.7191124404780567,0.7426185701042414,0.7364891553297639,0.7357715228572488
20,0.34055740758776665,0.44865374080836773,0.5130804320797324,0.4649030901491642,0.410748902708292,0.4668877013027668,0.4127370472997427,0.43664661329239607,0.46464692428708076,0.4044206105172634,0.46847518160939217,0.44993624091148376,0.45603472366929054,0.524658408947289,0.4798423908650875,0.44755272567272186,0.45917565654963255,0.44427925255149603,0.40946451015770435,0.40576591435819864,0.4497928498312831,0.46595599316060543,0.4096801429986954
21,0.5879185264930129,0.6462646233849227,0.6416610665619373,0.6309929089620709,0.6096487934701145,0.6505259303376079,0.5918202260509133,0.5755386240780354,0.6157148624770343,0.5993845253251493,0.6331430408172309,0.626489881426096,0.65006393333897,0.6709510260261595,0.6730810590088367,0.6279786112718284,0.6178183755837381,0.6265598200261593,0.5804172242060304,0.5913002486340702,0.6228457530960441,0.635121813043952,0.6381125906482339
22,0.42163309175521135,0.5109947910532355,0.5482243192382157,0.47628828696906567,0.4713930953294039,0.4854554235935211,0.4568693730980158,0.4635215043090284,0.46317844931036234,0.4571345690637827,0.48283208068460226,0.46732948161661625,0.48737232107669115,0.5276508103124797,0.5015233880840242,0.4568480895832181,0.44542489293962717,0.43820555740967393,0.428649858571589,0.4002532516606152,0.4833887107670307,0.49084899481385946,0.46112403739243746
23,0.5862653432413936,0.7043728027492762,0.7195098558440804,0.6735499715432525,0.6506951712071896,0.6612408086657524,0.6614062953740358,0.6381484726443887,0.6503738472238183,0.6451876787468791,0.6624803091399372,0.6670265216380358,0.6761938659474254,0.7043283525854349,0.716774201951921,0.6553813684731722,0.6429592249915004,0.6305727465078235,0.6348146330565214,0.629601220600307,0.6724605644121766,0.6779442536644638,0.6746141938492656
24,-0.3543231524527073,-0.44006263464689255,-0.37536998093128204,-0.37930765002965927,-0.3680392988026142,-0.36890342086553574,-0.3899739347398281,-0.2862875461578369,-0.2998284325003624,-0.3598742261528969,-0.3370400443673134,-0.3595612943172455,-0.37993166595697403,-0.2805368974804878,-0.2760174125432968,-0.4188690669834614,-0.32074492424726486,-0.3524121791124344,-0.36949818581342697,-0.32074692472815514,-0.30381863564252853,-0.3241858705878258,-0.31310880929231644
25,0.05806353688240051,0.14945268630981445,0.3880608230829239,0.25236207991838455,0.21958862245082855,0.28768931329250336,0.13497430086135864,0.18977193534374237,0.21565692871809006,0.20157597213983536,0.24372966587543488,0.19233697652816772,0.21310050785541534,0.3282789885997772,0.24142218381166458,0.13847915828227997,0.20800217241048813,0.18903178721666336,0.1516699492931366,0.21098404377698898,0.2758529484272003,0.25008923560380936,0.20969894528388977
26,-0.24130045995116234,-0.36342839896678925,-0.2733309268951416,-0.31701870635151863,-0.2858097329735756,-0.3218790851533413,-0.3383403606712818,-0.26245279610157013,-0.2463679201900959,-0.269349817186594,-0.260843712836504,-0.3049175702035427,-0.3277210406959057,-0.24204818159341812,-0.2962092086672783,-0.36124031618237495,-0.3041418455541134,-0.2907794751226902,-0.30494845658540726,-0.27917881309986115,-0.30309345200657845,-0.27334850654006004,-0.29447484016418457
27,0.09595555253326893,0.0629286989569664,0.1237163282930851,0.1673770658671856,0.08542771264910698,0.1845499649643898,0.03258891403675079,0.09893064014613628,0.0904379952698946,0.11054693348705769,0.14027682505548,0.10262398235499859,0.07390976324677467,0.17866254784166813,0.1270880438387394,0.0881437323987484,0.1109753493219614,0.09501120634377003,0.060437530279159546,0.080734983086586,0.12227100506424904,0.09666366688907146,0.08398913592100143
28,0.32990940008312464,0.36325883446261287,0.38315099477767944,0.3541353642940521,0.3440237743780017,0.3666865713894367,0.33846234902739525,0.343674372183159,0.3399648927152157,0.3308712518773973,0.35105946683324873,0.338948842138052,0.3573699062690139,0.3750190595164895,0.3628436620347202,0.33980449801310897,0.34588363068178296,0.3338518412783742,0.32356462348252535,0.33536757715046406,0.3512650574557483,0.3472363781183958,0.35753654688596725
29,0.6846800721250474,0.7816473753191531,0.7930220235139132,0.7792756771668792,0.7518819994293153,0.7815640745684505,0.7599850408732891,0.7647073429543525,0.7768782628700137,0.747681928332895,0.7593224789015949,0.7635715431533754,0.770710077136755,0.8156581972725689,0.8000802774913609,0.7889503026381135,0.776212302967906,0.7690010950900614,0.7433711462654173,0.7320155031047761,0.7749046804383397,0.7665917733684182,0.7621573712676764
30,0.5713259903714061,0.6190258022397757,0.6421552244573832,0.6113223731517792,0.616059391759336,0.6212091483175755,0.6011347826570272,0.5996079426258802,0.6227819547057152,0.6100519765168428,0.6021673260256648,0.6200338248163462,0.6025202758610249,0.6505669355392456,0.6326113119721413,0.5994379632174969,0.5917636752128601,0.5986640322953463,0.5661974214017391,0.5807821592316031,0.6327159330248833,0.6499862195923924,0.594107249751687
31,0.40117642655968666,0.4529496766626835,0.46912575978785753,0.5061842938885093,0.4552625082433224,0.5108035309240222,0.4593994487076998,0.44502769224345684,0.46289664693176746,0.4657507259398699,0.4659946635365486,0.4797092331573367,0.516159045509994,0.5719907581806183,0.5393789978697896,0.46616134606301785,0.4315403029322624,0.4773869216442108,0.42708573304116726,0.42343660816550255,0.4870454231277108,0.4925006525591016,0.4746801843866706
32,0.5902566881850362,0.6120326220989227,0.6928179627284408,0.6215115822851658,0.6198211703449488,0.627322606742382,0.5696513466536999,0.6474880278110504,0.6543935285881162,0.6011314615607262,0.6537393275648355,0.621300121769309,0.6290359329432249,0.6925900494679809,0.6695319544523954,0.6003323309123516,0.6358567113056779,0.6274753678590059,0.5814360193908215,0.6272121453657746,0.6356462184339762,0.6394371371716261,0.6229114811867476
33,0.15813158452510834,0.10170403122901917,0.36758285760879517,0.2540043741464615,0.20374737679958344,0.27125126868486404,0.17433799803256989,0.2428719401359558,0.3354230597615242,0.21878422796726227,0.3108059763908386,0.23489412665367126,0.26588792353868484,0.4280024319887161,0.2914849817752838,0.1814698874950409,0.259727880358696,0.22956489026546478,0.15549980103969574,0.19017945230007172,0.3384590744972229,0.273544579744339,0.1939712017774582
34,0.45541657134890556,0.535967331379652,0.5615998040884733,0.5137289958074689,0.5131622804328799,0.5193170746788383,0.5057009840384126,0.5092976037412882,0.501878572627902,0.510809681378305,0.5150836538523436,0.5180699424818158,0.5213005533441901,0.5570294633507729,0.5300619248300791,0.5144225675612688,0.5074848318472505,0.5053664380684495,0.4956312207505107,0.4844575161114335,0.5254380777478218,0.5292048770934343,0.5077961189672351
35,0.617161126807332,0.7097053462639451,0.7376242773607373,0.6863853316754103,0.6867143772542477,0.6937670931220055,0.6924406867474318,0.6785670425742865,0.7119698626920581,0.681099402718246,0.688298599794507,0.6911106510087848,0.6910912618041039,0.722744345664978,0.7259038174524903,0.7129860073328018,0.7154393568634987,0.6743975868448615,0.6656839391216636,0.6651910087093711,0.7223008908331394,0.7102270610630512,0.6837134985253215
36,0.4268397241830826,0.47163840755820274,0.5600104350596666,0.5238686483353376,0.4910009801387787,0.5303562860935926,0.43325457721948624,0.5253115221858025,0.48342306911945343,0.5011858902871609,0.5312203522771597,0.5279039312154055,0.4891737177968025,0.5700451675802469,0.5553230866789818,0.4801914878189564,0.4721005707979202,0.4862458221614361,0.4796440936625004,0.470945892855525,0.5314663872122765,0.5199477504938841,0.499233178794384
37,0.35855279117822647,0.44546817895025015,0.4722140347585082,0.4237566525116563,0.41757425479590893,0.42113799136132,0.4139637462794781,0.4080012929625809,0.4470230536535382,0.40810997411608696,0.4300739085301757,0.4142500879243016,0.4587017414160073,0.5007359376177192,0.47055007703602314,0.4367509102448821,0.4113034876063466,0.412797084543854,0.380453840829432,0.3817623993381858,0.4210172388702631,0.4281583493575454,0.4311799216084182
38,0.7110289856791496,0.7843549745157361,0.8077378896996379,0.7833076780661941,0.7787069124169648,0.7812305418774486,0.7734833899885416,0.7733159204944968,0.7850756356492639,0.7763563608750701,0.7641359455883503,0.7376488298177719,0.7368989773094654,0.8138990215957165,0.7932606684044003,0.771499078720808,0.7610825570300221,0.7149424757808447,0.7509350888431072,0.7390745840966702,0.7966217184439301,0.7964851828292012,0.7735459916293621
39,0.5728662740439177,0.664870158303529,0.6698000957258046,0.6516194245778024,0.6174810663796961,0.643858767580241,0.6253463407047093,0.6305510001257062,0.6419156054034829,0.6261739516630769,0.6386637110263109,0.6336891041137278,0.6513044410385191,0.7011044146493077,0.6764140920713544,0.659160973969847,0.6469479636289179,0.6454665432684124,0.6102591939270496,0.5839706026017666,0.6458028815686703,0.6586908702738583,0.6397184762172401
40,0.4228979074396193,0.5184465334750712,0.5476354565471411,0.5116202034987509,0.48049625335261226,0.5197733291424811,0.49965474009513855,0.45534624764695764,0.485378734767437,0.4833681033924222,0.4998160202521831,0.49412071239203215,0.515607344917953,0.545013265684247,0.5560144423507154,0.5155295291915536,0.457005207426846,0.48238619696348906,0.4582174913957715,0.42642286280170083,0.5255820681340992,0.5460612163878977,0.5230984520167112
41,0.7282524220645428,0.8372945724986494,0.8468466023914516,0.8168447073549032,0.8015254968777299,0.8194851572625339,0.8122433652170002,0.78985854703933,0.804061190225184,0.7932160557247698,0.796615919098258,0.7978289811871946,0.8037421396002173,0.8657526748720556,0.836267632432282,0.8218757575377822,0.8053220571018755,0.8111592954955995,0.7857138169929385,0.7769146477803588,0.827161118388176,0.8231976963579655,0.8081220053136349
42,0.6595131112262607,0.7292678691446781,0.7382073765620589,0.7106142649427056,0.7216822216287255,0.7167898495681584,0.7107822550460696,0.6998737421818078,0.7027259394526482,0.71329610561952,0.7149381577037275,0.7129772510379553,0.7135529923252761,0.7455348144285381,0.7374062011949718,0.7141859265975654,0.6775930165313184,0.6942065614275634,0.6883480250835419,0.679873916786164,0.7224867050535977,0.7279593916609883,0.7188269156031311
43,0.5515875294804573,0.5971461087465286,0.676903186365962,0.6326915565878153,0.5943096932023764,0.6319568008184433,0.6109083220362663,0.6402267888188362,0.6526252422481775,0.6248197425156832,0.6225246470421553,0.6264241710305214,0.6646564975380898,0.7197751263156533,0.6778468172997236,0.6495125405490398,0.6426097303628922,0.6347549837082624,0.5775972045958042,0.6222769748419523,0.659474927932024,0.6470832247287035,0.617478059604764
44,0.3934023017063737,0.454855190590024,0.497237091884017,0.42780012637376785,0.43582564778625965,0.43956997338682413,0.39051905274391174,0.40422891173511744,0.4100531665608287,0.39716564677655697,0.4326628055423498,0.41395682469010353,0.423291209153831,0.45749771036207676,0.42947889119386673,0.39764506556093693,0.38228941336274147,0.40384011529386044,0.3765421863645315,0.39470146875828505,0.42786410078406334,0.44220818392932415,0.4127504285424948
45,0.34376472886651754,0.42318893037736416,0.4735736921429634,0.44770416151732206,0.4151885425671935,0.4536187658086419,0.4279965553432703,0.39607919566333294,0.43855317775160074,0.41491395235061646,0.41819607093930244,0.43346467707306147,0.4693434629589319,0.4811203321442008,0.48878005240112543,0.4585988949984312,0.43055298924446106,0.420020398683846,0.4105412866920233,0.40120491571724415,0.4294112529605627,0.4358809068799019,0.43465985637158155
46,0.5106451301835477,0.5875987461768091,0.5828463081270456,0.5713049406185746,0.5582578773610294,0.5758020714856684,0.5677991034463048,0.556439635809511,0.558718282263726,0.5595517847687006,0.5497548803687096,0.5555508388206363,0.5509346933104098,0.5873042824678123,0.5779384891502559,0.5594905130565166,0.515349474735558,0.5335224736481905,0.5174486460164189,0.5230410816147923,0.5515741156414151,0.609594062436372,0.5782175878994167
47,0.5015992484986782,0.5155463516712189,0.5789107102900743,0.5849883016198874,0.5513363946229219,0.6004389002919197,0.5384988933801651,0.5662584491074085,0.5658129490911961,0.551492216065526,0.5654718149453402,0.571477560326457,0.6177195897325873,0.6585243660956621,0.6385827232152224,0.5411722045391798,0.5404978804290295,0.5573051124811172,0.5026772785931826,0.5433696862310171,0.5899741817265749,0.6094916239380836,0.5713857896625996
48,0.3911160887219012,0.4615533878095448,0.47608175268396735,0.44023557286709547,0.4107043566182256,0.4510531700216234,0.4194929376244545,0.42645518062636256,0.4146953192539513,0.4066340303979814,0.41578950406983495,0.4196142661385238,0.42673161532729864,0.4538894882425666,0.452587922103703,0.4207431231625378,0.4165488025173545,0.3895304254256189,0.39641707856208086,0.3956533018499613,0.44013924058526754,0.436415683478117,0.4198323809541762
49,0.4618811262771487,0.5654063690453768,0.6176465512253344,0.5912947030737996,0.557474066503346,0.5992751093581319,0.5646880101412535,0.5246674953959882,0.5584535100497305,0.5557889975607395,0.5713298534974456,0.569972894154489,0.6148644336499274,0.6349067548289895,0.6369225750677288,0.5732082016766071,0.5282125044614077,0.5679578245617449,0.4997412972152233,0.49476407654583454,0.5840417030267417,0.5729688508436084,0.5613053105771542
50,0.36538047529757023,0.5135593432933092,0.5735796261578798,0.5460094017907977,0.49372776970267296,0.5398303670808673,0.4831524845212698,0.477607112377882,0.46749021857976913,0.4787650480866432,0.5074493288993835,0.5240212036296725,0.5418505221605301,0.5603284388780594,0.5787093844264746,0.5110839270055294,0.5065271211788058,0.47984821908175945,0.46884747222065926,0.46693296637386084,0.5094760973006487,0.5026063602417707,0.4977200971916318
51,0.24549346789717674,0.2729068920016289,0.38450753316283226,0.30188718996942043,0.2641044110059738,0.336013525724411,0.273251298815012,0.2625859845429659,0.2570737488567829,0.2591148503124714,0.296166168525815,0.27693905867636204,0.32618243992328644,0.36000906676054,0.31349876150488853,0.23432181030511856,0.27150643430650234,0.26259342208504677,0.23482675850391388,0.2864379156380892,0.30510418862104416,0.28909547068178654,0.27558174543082714
52,-0.15766975563019514,-0.20052177645266056,-0.2021408397704363,-0.18355822935700417,-0.1677402127534151,-0.1991148553788662,-0.18326096516102552,-0.16103507205843925,-0.1507893232628703,-0.16681800689548254,-0.17978591285645962,-0.16588108334690332,-0.17445721291005611,-0.17729995027184486,-0.18173036444932222,-0.18589505087584257,-0.1536574847996235,-0.1757681416347623,-0.15413685329258442,-0.14060680381953716,-0.16893640719354153,-0.15243807900696993,-0.17796916607767344
53,-0.02922943700104952,-0.029465943574905396,-0.03526095859706402,-0.031375582329928875,-0.028837640769779682,-0.03697332553565502,-0.0355194304138422,-0.02429143711924553,-0.027962869964540005,-0.025742479600012302,-0.0320229372009635,-0.028287136927247047,-0.03362823557108641,-0.027319153770804405,-0.03182072564959526,-0.038604616187512875,-0.02348263841122389,-0.026481599546968937,-0.03008268680423498,-0.02245065663009882,-0.03120375331491232,-0.033587158657610416,-0.028447546064853668
54,-0.5538549507036805,-0.5836336528882384,-0.6082059955224395,-0.5784385371953249,-0.5582463499158621,-0.6003274153918028,-0.547559947706759,-0.5316804805770516,-0.49297627341002226,-0.532220833003521,-0.547887247055769,-0.5664408225566149,-0.5521791409701109,-0.5683974474668503,-0.5746243391185999,-0.5800066478550434,-0.5331971785053611,-0.5561738191172481,-0.5407928442582488,-0.5086610410362482,-0.558646097779274,-0.5239156000316143,-0.5984621364623308
55,-0.11498261988162994,-0.15771493315696716,-0.1543954685330391,-0.1479966938495636,-0.13163790106773376,-0.15889757126569748,-0.15284207463264465,-0.1261935979127884,-0.11018916219472885,-0.1242571473121643,-0.13097302615642548,-0.12851539999246597,-0.1266329288482666,-0.08890067785978317,-0.13901899009943008,-0.15640073269605637,-0.11840613186359406,-0.13264503329992294,-0.13883066549897194,-0.06685279309749603,-0.10677439719438553,-0.11700364202260971,-0.1594017595052719
56,-0.21917951223440468,-0.29373912001028657,-0.2757053985260427,-0.3014034968800843,-0.26187590416520834,-0.31049707252532244,-0.2850865100044757,-0.26412350265309215,-0.2407434096094221,-0.2777145446743816,-0.2570034072268754,-0.2838617155794054,-0.2937290924601257,-0.2723132520914078,-0.29387147282250226,-0.29956311313435435,-0.2639226447790861,-0.2509680383373052,-0.25861118524335325,-0.23524356284178793,-0.2777624868322164,-0.27064061095006764,-0.25414902344346046
57,-0.18399610370397568,-0.219186469912529,-0.2165251486003399,-0.22265930846333504,-0.2014269232749939,-0.23621832393109798,-0.20837844535708427,-0.19670009054243565,-0.1795012280344963,-0.1989223212003708,-0.20713929273188114,-0.20954294688999653,-0.21438201516866684,-0.1992622073739767,-0.223119730129838,-0.22670181654393673,-0.19491318427026272,-0.20897740311920643,-0.20444349758327007,-0.17145938612520695,-0.20914998836815357,-0.20767186768352985,-0.2145227063447237
58,-0.14804085344076157,-0.1774790734052658,-0.13557227700948715,-0.15293776243925095,-0.13874899595975876,-0.17615357786417007,-0.17601771652698517,-0.1255636364221573,-0.11390620470046997,-0.14807666838169098,-0.1622619330883026,-0.16365976631641388,-0.15026576071977615,-0.1243610605597496,-0.1762455701828003,-0.19302979856729507,-0.10363437235355377,-0.144425168633461,-0.13299071788787842,-0.14872584491968155,-0.11106142401695251,-0.1319558396935463,-0.16409149765968323
59,-0.18317441456019878,-0.20606082491576672,-0.23083576373755932,-0.22054594475775957,-0.19145650137215853,-0.23646158538758755,-0.2014440931379795,-0.18667303770780563,-0.16409445740282536,-0.19272131472826004,-0.20149527303874493,-0.20733863301575184,-0.21651258505880833,-0.21496676933020353,-0.2145377453416586,-0.21315296832472086,-0.17763260938227177,-0.20323922112584114,-0.18482109904289246,-0.1613423703238368,-0.19945971760898829,-0.18821887392550707,-0.21037373133003712
60,-0.011742323637008667,-0.011132780462503433,-0.011819722130894661,-0.008491627871990204,-0.0114335548132658,-0.013085255399346352,-0.012980140745639801,-0.0063430070877075195,-0.007278187200427055,-0.007048634812235832,-0.01168382354080677,-0.012955253943800926,-0.012998612597584724,-0.0022456664592027664,-0.010553183034062386,-0.016986249014735222,-0.006970291957259178,-0.008657960221171379,-0.011457597836852074,-0.003894176334142685,-0.007153723388910294,-0.010665372014045715,-0.010496936738491058
61,-0.16924552991986275,-0.22383491322398186,-0.20290582254529,-0.20956332609057426,-0.19063758105039597,-0.21912205964326859,-0.20740687102079391,-0.18693938851356506,-0.16490864008665085,-0.19368845969438553,-0.20175034925341606,-0.20453651621937752,-0.20946050062775612,-0.18135016784071922,-0.22328940778970718,-0.23279977962374687,-0.17289204522967339,-0.19004123657941818,-0.19201473891735077,-0.14779019355773926,-0.19654810428619385,-0.1962229609489441,-0.1843925453722477
62,-0.19663077080622315,-0.25203140033409,-0.2581833079457283,-0.24896857189014554,-0.2254327954724431,-0.257579208817333,-0.2430008016526699,-0.21525140292942524,-0.18399400636553764,-0.22723170975223184,-0.22264170926064253,-0.24027069611474872,-0.24156094854697585,-0.2295713103376329,-0.2437404259108007,-0.24480695324018598,-0.19751125434413552,-0.21125894878059626,-0.21262337267398834,-0.18644456006586552,-0.2344284886494279,-0.21484917309135199,-0.22938468120992184
